status,title,doi,authors,year,code,website,keywords,projects,selected
publish,Beyond unimodal analysis: Multimodal ensemble learning for enhanced assessment of atherosclerotic disease progression,10.1016/j.compmedimag.2025.102617,Valerio Guarrasi; Amanda Bertgren; Ulf Näslund; Patrik Wennberg; Paolo Soda; Christer Grönlund,2025,,,multimodal learning; clinical prediction,,FALSE
publish,Beyond the Generative Learning Trilemma: Generative Model Assessment in Data Scarcity Domains,10.48550/arxiv.2504.10555,Marco Salmè; Lorenzo Tronchin; Rosa Sicilia; Paolo Soda; Valerio Guarrasi,2025,,,,,FALSE
publish,Benchmarking foundation models and parameter-efficient fine-tuning for prognosis prediction in medical imaging,10.1016/j.cmpb.2025.109196,Filippo Ruffini; Elena Mulero Ayllón; Linlin Shen; Paolo Soda; Valerio Guarrasi,2025,,,foundation models; clinical prediction; medical imaging,explainable-brain-mri; neuroimaging-foundation-benchmark,FALSE
publish,Benchmarking GAN-Based vs Classical Data Augmentation on Biomedical Images,10.1007/978-3-031-87660-8_7,Massimiliano Mantegna; Lorenzo Tronchin; Matteo Tortora; Paolo Soda,2025,,,,,FALSE
publish,Augmented intelligence for multimodal virtual biopsy in breast cancer using generative artificial intelligence,10.1016/j.jbi.2025.104971,Aurora Rofena; Claudia Lucia Piccolo; Bruno Beomonte Zobel; Paolo Soda; Valerio Guarrasi,2025,,,oncology; multimodal learning; generative AI,multimodal-virtual-biopsy,TRUE
publish,Any-to-Any Vision-Language Model for Multimodal X-ray Imaging and Radiological Report Generation,10.1109/ijcnn64981.2025.11227399,Daniele Molino; Francesco Di Feola; Linlin Shen; Paolo Soda; Valerio Guarrasi,2025,,,foundation models; medical imaging; generative AI,,FALSE
publish,AI-Powered Insulin Pens for Pediatric Diabetes: Advancements in Lipodystrophy Detection and Injection Site Recognition,10.1109/cbms65348.2025.00153,Lorenzo Pede; Mariangela Martino; Maria Elisa Amodeo; Francesca Silvestri; Sebastiano Battista Romano Viglialoro; Daria Maggi; Dario Tuccinardi; Vincenzo Piemonte; Silvia Manfrini; Riccardo Schiaffini; Paolo Soda; Ermanno Cordelli,2025,,https://doi.org/10.1109/cbms65348.2025.00153,medical imaging,,FALSE
publish,AI-CARE: Artificial Intelligence for Customized Adaptive Robot-Aided Rehabilitation,10.1007/978-3-031-81688-8_13,Rita Molle; Christian Tamantini; Alessia Paglialonga; Davide Simeone; Leonardo Furia; Matteo Tortora; Clemente Lauretti; Giulio Iannello; Paolo Soda; Rosa Sicilia; Fabrizio Dabbene; Loredana Zollo,2025,,https://doi.org/10.1007/978-3-031-81688-8_13,medical imaging,,FALSE
publish,ACGM: Attribute-Centric Graph Modeling Network for Concurrent Missing Tabular Data Imputation and COVID-19 Prognosis,10.1109/jbhi.2025.3618935,Zhuoru Wu; Wenting Chen; Xuechen Li; Filippo Ruffini; Shaonan Liu; Lorenzo Tronchin; Domenico Albano; Eliodoro Faiella; Deborah Fazzini; Domiziana Santucci; Xiaoling Luo; Valerio Guarrasi; Paolo Soda; Linlin Shen,2025,,https://doi.org/10.1109/jbhi.2025.3618935,oncology; COVID-19; explainability,,FALSE
publish,A systematic review of intermediate fusion in multimodal deep learning for biomedical applications,10.1016/j.imavis.2025.105509,Valerio Guarrasi; Fatih Aksu; Camillo Maria Caruso; Francesco Di Feola; Aurora Rofena; Filippo Ruffini; Paolo Soda,2025,https://github.com/cosbidev/Intermediate-Multimodal-Fusion-Bio,,multimodal learning,,TRUE
